Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: left, right, away, peek, fuss, talk, distract, end, outofframe, point, over_shoulder, sitting_in_lap, sitting_alone, other_posture
Time,Duration,TrackName,comment

0,0,right,(null)
10067,0,away,(null)
101734,0,left,(null)
102734,0,right,(null)
105033,0,left,(null)
106067,0,away,(null)
107300,0,right,(null)
108599,0,away,(null)
11000,0,left,(null)
110433,0,right,(null)
110766,0,left,(null)
112634,0,away,(null)
119199,0,end,(null)
119234,0,right,(null)
12333,0,away,(null)
126500,0,left,(null)
13166,0,left,(null)
133300,0,right,(null)
138333,0,left,(null)
143067,0,end,(null)
143100,0,right,(null)
144600,0,left,(null)
145899,0,away,(null)
147266,0,left,(null)
15399,0,right,(null)
161766,0,right,(null)
162500,0,left,(null)
167100,0,end,(null)
167134,0,right,(null)
174333,0,left,(null)
174867,0,away,(null)
177867,0,left,(null)
178766,0,right,(null)
179634,0,left,(null)
181899,0,right,(null)
18566,0,away,(null)
186266,0,left,(null)
187833,0,away,(null)
189434,0,right,(null)
190333,0,end,(null)
190367,0,away,(null)
201766,0,right,(null)
203100,0,left,(null)
205867,0,right,(null)
208766,0,left,(null)
210899,0,right,(null)
211466,0,away,(null)
214300,0,end,(null)
214333,0,right,(null)
214434,0,away,(null)
232500,0,right,(null)
235533,0,away,(null)
238199,0,end,(null)
238233,0,away,(null)
23833,0,end,(null)
238667,0,left,(null)
23867,0,right,(null)
239800,0,right,(null)
246567,0,away,(null)
255667,0,right,(null)
257100,0,away,(null)
261867,0,end,(null)
261899,0,left,(null)
262700,0,right,(null)
266867,0,left,(null)
268600,0,away,(null)
272634,0,right,(null)
274799,0,left,(null)
276433,0,away,(null)
280066,0,right,(null)
283734,0,away,(null)
285766,0,end,(null)
285799,0,right,(null)
293066,0,left,(null)
295166,0,right,(null)
297033,0,away,(null)
297700,0,right,(null)
297933,0,away,(null)
302734,0,right,(null)
303500,0,away,(null)
309334,0,end,(null)
309367,0,right,(null)
312134,0,left,(null)
313399,0,right,(null)
315134,0,away,(null)
32633,0,left,(null)
332700,0,end,(null)
332734,0,away,(null)
3334,0,left,(null)
34333,0,right,(null)
346033,0,right,(null)
353200,0,away,(null)
356533,0,end,(null)
356566,0,right,(null)
359000,0,left,(null)
362266,0,right,(null)
367867,0,away,(null)
368467,0,right,(null)
370933,0,end,(null)
370967,0,right,(null)
37734,0,left,(null)
38234,2500,fuss,1
386302,1231,fuss,1
391200,1106,fuss,1
394734,0,end,(null)
394766,0,left,(null)
397100,0,away,(null)
398000,0,right,(null)
398433,0,away,(null)
404467,0,right,(null)
407500,0,left,(null)
409134,0,away,(null)
41000,0,right,(null)
411500,0,right,(null)
414734,0,away,(null)
418734,0,end,(null)
418766,0,away,(null)
42166,0,left,(null)
427966,800,fuss,1
43133,0,away,(null)
433692,409,fuss,1
442200,0,end,(null)
442234,0,right,(null)
44299,0,left,(null)
444734,0,left,(null)
447100,0,right,(null)
452700,0,left,(null)
453299,0,away,(null)
45534,0,right,(null)
455666,0,right,(null)
457799,0,left,(null)
460033,0,away,(null)
461766,0,right,(null)
462666,0,away,(null)
466234,0,end,(null)
466266,0,right,(null)
468000,0,away,(null)
47633,0,end,(null)
47666,0,left,(null)
481566,0,right,(null)
482634,0,away,(null)
483666,0,right,(null)
485933,0,end,(null)
485967,0,away,(null)
488566,0,distract,(null)
508166,0,end,(null)
508200,0,right,(null)
508200,23667,fuss,2
508700,0,left,(null)
509134,0,right,(null)
509766,0,left,(null)
5099,0,right,(null)
511399,0,right,(null)
518333,0,left,(null)
523533,0,right,(null)
524934,0,away,(null)
526267,1743,talk,inaudible
528867,0,right,(null)
531867,0,end,(null)
531900,0,right,(null)
531900,11933,fuss,1
53400,0,right,(null)
535400,0,left,(null)
538400,0,right,(null)
541833,0,left,(null)
542966,0,right,(null)
543867,0,away,(null)
545500,0,left,(null)
545601,10198,fuss,2
545966,0,away,(null)
548367,0,right,(null)
549466,0,left,(null)
550867,0,right,(null)
552000,0,left,(null)
553133,0,away,(null)
555799,0,end,(null)
59534,0,left,(null)
6400,0,left,(null)
66067,0,right,(null)
71533,0,end,(null)
71567,0,right,(null)
75599,0,left,(null)
76634,0,right,(null)
77433,0,left,(null)
77900,0,away,(null)
79933,0,right,(null)
8133,0,right,(null)
82356,0,left,(null)
85000,0,away,(null)
87234,0,right,(null)
88533,0,away,(null)
91300,0,left,(null)
91900,0,away,(null)
93134,0,right,(null)
9399,0,left,(null)
94800,0,away,(null)
95300,0,end,(null)
95333,0,right,(null)
96234,0,away,(null)
96933,0,right,(null)
97467,0,left,(null)
98400,0,right,(null)
0,0,over_shoulder,(null)
87467,0,other_posture,being held in 2 hands
88333,0,over_shoulder,(null)
