Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: left, right, away, peek, fuss, talk, distract, end, outofframe, point, over_shoulder, sitting_in_lap, sitting_alone, other_posture
Time,Duration,TrackName,comment

0,0,left,(null)
1000,0,right,(null)
101134,0,left,(null)
10133,0,left,(null)
103000,0,right,(null)
10633,0,right,(null)
106500,0,left,(null)
113099,0,right,(null)
114366,0,left,(null)
115199,0,right,(null)
116134,0,left,(null)
116666,0,right,(null)
11800,0,left,(null)
119634,0,end,(null)
119666,0,left,(null)
12133,0,right,(null)
124567,0,right,(null)
12833,0,left,(null)
129434,0,left,(null)
13067,0,right,(null)
134533,0,right,(null)
139733,0,left,(null)
143634,0,end,(null)
14366,0,left,(null)
143667,0,right,(null)
14734,0,right,(null)
150833,0,left,(null)
151434,0,right,(null)
157667,0,left,(null)
157867,0,right,(null)
16299,0,left,(null)
164167,0,left,(null)
165100,0,right,(null)
166367,0,left,(null)
167000,0,right,(null)
167634,0,end,(null)
167667,0,right,(null)
16767,0,right,(null)
169699,0,left,(null)
170000,0,right,(null)
171233,0,left,(null)
171766,0,right,(null)
173033,0,left,(null)
173333,0,right,(null)
17367,0,left,(null)
174000,0,left,(null)
175500,0,right,(null)
17600,0,right,(null)
176033,0,left,(null)
177199,0,right,(null)
187233,0,away,(null)
187901,0,right,(null)
18934,0,away,(null)
1899,0,left,(null)
191533,0,end,(null)
191567,0,left,(null)
191733,0,right,(null)
193367,0,left,(null)
194934,0,right,(null)
195567,0,left,(null)
196833,0,right,(null)
197399,0,left,(null)
199300,0,right,(null)
20000,0,left,(null)
203367,0,left,(null)
203934,0,right,(null)
20466,0,right,(null)
205233,0,away,(null)
20534,0,left,(null)
207966,0,right,(null)
210167,0,away,(null)
21066,0,right,(null)
215199,0,right,(null)
215533,0,end,(null)
215567,0,left,(null)
218533,0,right,(null)
219100,0,away,(null)
219833,0,right,(null)
222266,0,left,(null)
222567,0,right,(null)
22799,0,left,(null)
23367,0,right,(null)
236333,0,away,(null)
237800,0,right,(null)
238367,0,away,(null)
239266,0,right,(null)
23934,0,end,(null)
239533,0,end,(null)
239567,0,left,(null)
23966,0,left,(null)
241399,0,right,(null)
245434,0,away,(null)
246199,0,right,(null)
247934,0,away,(null)
24799,0,right,(null)
248567,0,right,(null)
249333,0,left,(null)
250533,0,right,(null)
252699,0,away,(null)
252966,0,right,(null)
25434,0,left,(null)
256299,0,away,(null)
257066,0,right,(null)
263467,0,end,(null)
263500,0,left,(null)
267834,0,right,(null)
26899,0,right,(null)
269134,0,left,(null)
270467,0,right,(null)
271734,0,left,(null)
27399,0,left,(null)
280234,0,right,(null)
280799,0,left,(null)
284867,0,right,(null)
285100,0,left,(null)
28666,0,right,(null)
287467,0,end,(null)
287500,0,away,(null)
287834,0,left,(null)
288766,0,right,(null)
29666,0,left,(null)
30899,0,right,(null)
311433,0,end,(null)
311467,0,left,(null)
312200,0,right,(null)
315566,0,left,(null)
316200,0,right,(null)
31767,0,left,(null)
322666,0,left,(null)
323134,0,right,(null)
325200,0,left,(null)
326600,0,right,(null)
328066,0,left,(null)
328467,0,right,(null)
33367,0,right,(null)
334367,0,left,(null)
334566,0,away,(null)
334867,0,end,(null)
334899,0,right,(null)
343834,0,left,(null)
344600,0,right,(null)
34799,0,left,(null)
358834,0,end,(null)
358867,0,right,(null)
359834,0,left,(null)
360967,0,right,(null)
362566,0,left,(null)
363334,0,right,(null)
365700,0,left,(null)
366200,0,right,(null)
366967,0,left,(null)
367566,0,right,(null)
