Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: left, right, away, peek, fuss, talk, distract, end, outofframe, point, over_shoulder, sitting_in_lap, sitting_alone, other_posture
Time,Duration,TrackName,comment

0,0,right,(null)
100734,0,right,(null)
105567,0,left,(null)
108800,0,right,(null)
1100,0,left,(null)
112666,0,left,(null)
113634,0,away,(null)
11467,0,right,(null)
115467,0,left,(null)
119666,0,away,(null)
119666,0,end,(null)
11967,0,left,(null)
119699,0,right,(null)
124533,0,left,(null)
126699,0,away,(null)
127734,0,left,(null)
129367,0,right,(null)
134333,0,left,(null)
139266,0,right,(null)
14133,0,right,(null)
141500,0,left,(null)
143333,0,away,(null)
143667,0,end,(null)
143699,0,left,(null)
144266,0,right,(null)
145399,0,away,(null)
146533,0,left,(null)
150167,0,away,(null)
151434,0,left,(null)
15366,0,left,(null)
157833,0,right,(null)
162434,0,away,(null)
163567,0,right,(null)
164000,0,left,(null)
16500,0,away,(null)
165833,0,away,(null)
167033,0,left,(null)
167667,0,end,(null)
167699,0,left,(null)
168399,0,away,(null)
169533,0,right,(null)
170100,0,left,(null)
170466,0,away,(null)
171067,0,right,(null)
171934,0,left,(null)
17500,0,right,(null)
176600,0,away,(null)
179766,0,left,(null)
183000,0,away,(null)
183899,0,right,(null)
185867,0,left,(null)
186466,0,right,(null)
187266,0,left,(null)
191667,0,end,(null)
191699,0,right,(null)
192367,0,left,(null)
20333,0,left,(null)
2066,0,right,(null)
20733,0,away,(null)
215399,0,end,(null)
215434,0,right,(null)
218434,0,away,(null)
219867,0,left,(null)
222199,0,away,(null)
222800,0,right,(null)
228199,0,away,(null)
228809,1017,fuss,1
229000,0,left,(null)
230667,0,away,(null)
232100,0,right,(null)
235067,0,left,(null)
235500,0,right,(null)
23833,0,end,(null)
23867,0,away,(null)
239367,0,end,(null)
239399,0,left,(null)
240567,0,right,(null)
241567,0,left,(null)
243434,0,away,(null)
24434,0,right,(null)
24899,0,away,(null)
249067,0,left,(null)
249533,0,right,(null)
250233,0,left,(null)
253500,0,right,(null)
255733,0,left,(null)
25700,0,right,(null)
257666,0,away,(null)
259033,0,right,(null)
259634,0,left,(null)
260834,0,away,(null)
263234,0,end,(null)
263266,0,right,(null)
264200,0,away,(null)
265033,0,right,(null)
26600,0,away,(null)
271766,0,left,(null)
272234,0,away,(null)
274399,0,left,(null)
276600,0,right,(null)
277066,0,away,(null)
282234,0,left,(null)
282734,0,away,(null)
283033,0,right,(null)
284533,0,away,(null)
