Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: left, right, away, end, peek, talk, point, fuss, instructions, preview, outofframe, over_shoulder, sitting_in_lap, sitting_alone, other_posture, no_posture
Time,Duration,TrackName,comment

0,0,left,(null)
100366,0,right,(null)
10133,0,right,(null)
101967,0,away,(null)
103666,0,left,(null)
105000,0,away,(null)
110366,0,left,(null)
111234,0,away,(null)
112967,0,right,(null)
116134,0,left,(null)
116734,0,away,(null)
11866,0,away,(null)
119266,0,end,(null)
119300,0,right,(null)
123866,0,left,(null)
12633,0,right,(null)
129033,0,right,(null)
133800,0,left,(null)
1366,0,right,(null)
138934,0,right,(null)
143199,0,end,(null)
143233,0,left,(null)
143533,0,away,(null)
147934,0,right,(null)
150500,0,away,(null)
15333,0,left,(null)
154100,0,right,(null)
155867,0,left,(null)
156533,0,away,(null)
162067,0,right,(null)
162934,0,away,(null)
166934,0,right,(null)
167134,0,end,(null)
167167,0,left,(null)
167434,0,right,(null)
167867,0,left,(null)
168367,0,right,(null)
16867,0,away,(null)
171567,0,left,(null)
172567,0,right,(null)
173867,0,away,(null)
18000,0,right,(null)
186100,0,right,(null)
186533,0,away,(null)
191134,0,end,(null)
191167,0,right,(null)
198500,0,away,(null)
206233,0,left,(null)
206600,0,right,(null)
210434,0,away,(null)
212067,0,right,(null)
212600,0,away,(null)
215134,0,end,(null)
23200,0,away,(null)
23534,0,end,(null)
23566,0,right,(null)
239067,0,end,(null)
239100,0,right,(null)
239134,0,left,(null)
239766,0,right,(null)
241067,0,left,(null)
24200,0,left,(null)
242533,0,right,(null)
255600,0,away,(null)
256134,0,left,(null)
25666,0,right,(null)
256734,0,away,(null)
259000,0,right,(null)
261799,0,left,(null)
262899,0,right,(null)
263066,0,end,(null)
263399,0,left,(null)
267533,0,right,(null)
268399,0,away,(null)
271533,0,right,(null)
271867,0,away,(null)
276799,0,right,(null)
27767,0,left,(null)
285299,0,left,(null)
285867,0,away,(null)
287033,0,end,(null)
287066,0,right,(null)
287299,0,left,(null)
28899,0,away,(null)
29899,0,right,(null)
305666,0,away,(null)
306467,0,left,(null)
307967,0,right,(null)
309834,0,away,(null)
31000,0,away,(null)
310933,0,end,(null)
310967,0,left,(null)
311867,0,right,(null)
312834,0,left,(null)
313234,0,right,(null)
313734,0,left,(null)
314766,0,right,(null)
315967,0,left,(null)
316700,0,right,(null)
317299,0,away,(null)
317933,0,right,(null)
318634,0,away,(null)
31867,0,right,(null)
320666,0,right,(null)
321467,0,left,(null)
321899,0,away,(null)
323766,0,left,(null)
324634,0,right,(null)
325000,0,away,(null)
32599,0,away,(null)
326467,0,left,(null)
327033,0,right,(null)
329734,0,left,(null)
33234,0,right,(null)
334867,0,end,(null)
334899,0,right,(null)
335134,0,left,(null)
335834,0,right,(null)
336100,0,left,(null)
34034,0,away,(null)
341666,0,away,(null)
342500,0,right,(null)
342933,0,left,(null)
345533,0,right,(null)
34799,0,right,(null)
348234,0,left,(null)
35333,0,away,(null)
354234,0,away,(null)
355134,0,left,(null)
358166,0,away,(null)
358834,0,end,(null)
358867,0,left,(null)
359933,0,right,(null)
361467,0,away,(null)
361834,0,left,(null)
368867,0,away,(null)
369433,0,right,(null)
370200,0,left,(null)
382799,0,end,(null)
384399,0,away,(null)
388500,0,right,(null)
389066,0,away,(null)
39400,0,right,(null)
395399,0,right,(null)
396899,0,left,(null)
400200,0,right,(null)
402399,0,left,(null)
40266,0,away,(null)
402967,0,away,(null)
406734,0,end,(null)
407033,0,left,(null)
