Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: left, right, away, peek, fuss, talk, distract, end, outofframe, point, over_shoulder, sitting_in_lap, sitting_alone, other_posture
Time,Duration,TrackName,comment

0,0,left,(null)
1000,0,left,(null)
100666,0,right,(null)
10067,0,right,(null)
101199,0,left,(null)
102134,0,right,(null)
104500,0,left,(null)
104800,0,right,(null)
106533,0,away,(null)
108134,0,right,(null)
108533,0,left,(null)
108734,0,away,(null)
10967,0,left,(null)
109800,0,right,(null)
111300,0,left,(null)
112300,0,right,(null)
11366,0,right,(null)
115199,0,left,(null)
11633,0,away,(null)
116500,0,right,(null)
118467,0,left,(null)
119766,0,right,(null)
119800,0,end,(null)
119833,0,right,(null)
124166,0,left,(null)
12513,0,right,(null)
127800,0,right,(null)
128300,0,left,(null)
129367,0,right,(null)
13234,0,away,(null)
133667,0,away,(null)
134266,0,right,(null)
134600,0,left,(null)
136067,0,right,(null)
137167,0,left,(null)
139533,0,right,(null)
143766,0,end,(null)
143800,0,left,(null)
144766,0,right,(null)
145634,0,left,(null)
145934,0,away,(null)
14734,0,left,(null)
147533,0,left,(null)
150634,0,right,(null)
154533,0,away,(null)
16066,0,right,(null)
164033,0,left,(null)
164466,0,distract,(null)
164600,0,away,(null)
167100,0,left,(null)
167733,0,end,(null)
167766,0,left,(null)
16799,0,away,(null)
168966,0,right,(null)
169833,0,away,(null)
183699,0,left,(null)
185067,0,away,(null)
191733,0,end,(null)
191766,0,right,(null)
192033,0,left,(null)
192466,0,right,(null)
192699,0,away,(null)
194067,0,left,(null)
195266,0,away,(null)
203100,0,left,(null)
203567,0,away,(null)
210667,0,left,(null)
211067,0,away,(null)
211733,0,left,(null)
212733,0,away,(null)
215699,0,end,(null)
215733,0,away,(null)
216134,0,right,(null)
216667,0,left,(null)
219867,0,right,(null)
220199,0,away,(null)
224966,0,right,(null)
225600,0,left,(null)
226033,0,right,(null)
228100,0,left,(null)
228567,0,right,(null)
229233,0,away,(null)
2299,0,right,(null)
236634,0,right,(null)
237399,0,left,(null)
238500,0,right,(null)
23934,0,end,(null)
239466,0,left,(null)
239634,0,away,(null)
23966,0,away,(null)
239667,0,end,(null)
239699,0,right,(null)
240300,0,left,(null)
241966,0,right,(null)
243333,0,left,(null)
243800,0,right,(null)
245434,0,left,(null)
247300,0,right,(null)
24899,0,right,(null)
249753,0,away,(null)
252800,0,right,(null)
253466,0,away,(null)
254399,0,right,(null)
262033,0,left,(null)
263433,0,right,(null)
263666,0,end,(null)
263700,0,right,(null)
266334,0,left,(null)
267166,0,away,(null)
268399,0,right,(null)
271467,0,away,(null)
276666,0,right,(null)
278299,0,away,(null)
280967,0,right,(null)
281834,0,left,(null)
282166,0,away,(null)
28733,0,left,(null)
287634,0,end,(null)
287666,0,away,(null)
29034,0,right,(null)
295799,0,left,(null)
297000,0,away,(null)
297533,1434,peek,(null)
299634,0,left,(null)
299967,0,right,(null)
300266,0,away,(null)
301033,0,left,(null)
301399,0,right,(null)
302066,0,away,(null)
30233,0,away,(null)
305933,0,left,(null)
306834,0,right,(null)
307134,0,left,(null)
307234,0,away,(null)
309066,0,right,(null)
309533,0,away,(null)
30966,0,right,(null)
311600,0,end,(null)
311634,0,right,(null)
31367,0,away,(null)
314334,0,left,(null)
316933,0,right,(null)
317234,0,left,(null)
319799,0,right,(null)
321200,0,left,(null)
321467,0,away,(null)
323799,0,right,(null)
325799,0,left,(null)
328634,0,right,(null)
328933,0,away,(null)
330100,0,right,(null)
331500,0,away,(null)
