Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: left, right, away, peek, fuss, talk, distract, end, outofframe, point, preview, over_shoulder, sitting_in_lap, sitting_alone, other_posture
Time,Duration,TrackName,comment

0,0,right,(null)
102923,0,right,(null)
10345,0,left,(null)
105126,0,away,(null)
108000,4777,fuss,wants to get out of mother's arms
11176,0,right,(null)
113288,0,left,(null)
114587,0,away,(null)
116507,0,right,(null)
117340,0,away,(null)
118526,0,right,(null)
119833,0,end,(null)
119866,0,away,(null)
121006,0,right,(null)
121496,0,left,(null)
124590,0,right,(null)
126502,0,away,(null)
126956,0,right,(null)
129517,0,left,(null)
13057,0,away,(null)
131619,0,right,(null)
132511,0,left,(null)
134505,0,right,(null)
13666,0,left,(null)
139663,0,left,(null)
13994,0,right,(null)
140897,0,right,(null)
141505,0,left,(null)
143833,0,end,(null)
143867,0,left,(null)
14500,0,left,(null)
145149,0,right,(null)
146962,0,left,(null)
147340,0,right,(null)
147800,0,left,(null)
147966,0,right,(null)
148927,0,away,(null)
149516,0,right,(null)
150330,0,left,(null)
15034,0,right,(null)
151102,0,right,(null)
151506,0,left,(null)
151835,0,right,(null)
152564,0,left,(null)
152956,0,right,(null)
153405,0,left,(null)
153662,0,right,(null)
154312,0,left,(null)
154716,0,right,(null)
155237,0,left,(null)
155734,0,right,(null)
156254,0,left,(null)
156586,0,right,(null)
156897,0,away,(null)
15877,0,left,(null)
158943,0,right,(null)
159465,0,left,(null)
160437,0,right,(null)
161543,0,left,(null)
162450,0,right,(null)
162767,0,left,(null)
163468,0,right,(null)
164062,0,left,(null)
164463,0,right,(null)
165463,0,left,(null)
166075,0,right,(null)
166792,0,left,(null)
167249,0,right,(null)
167692,0,left,(null)
167800,0,end,(null)
167833,0,right,(null)
168420,0,left,(null)
17000,0,right,(null)
17008,0,right,(null)
170847,0,right,(null)
171615,0,left,(null)
172656,0,away,(null)
173747,0,distract,distracted playing with mom's hair
178367,1799,talk,encouraging baby to look at the screen
178535,1941,peek,pointing at the screen&#44; mom isn't pointing at a specific side
180106,0,right,(null)
181462,0,left,(null)
182043,0,away,(null)
183829,0,right,(null)
184745,0,left,(null)
185631,0,away,(null)
18718,0,left,(null)
191766,0,end,(null)
191800,0,right,(null)
194509,0,left,(null)
195852,0,right,(null)
196225,0,left,(null)
1975,0,right,(null)
19757,0,right,(null)
198368,0,right,(null)
200084,0,left,(null)
200829,0,right,(null)
20174,0,away,(null)
202811,0,left,(null)
