Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: left, right, away, outofframe, end, peek, talk, fuss, point, preview, Instructions, over_shoulder, sitting_in_lap, sitting_alone, other_posture
Time,Duration,TrackName,comment

0,0,right,(null)
119400,0,end,(null)
119433,0,right,(null)
119599,0,left,(null)
123833,0,right,(null)
128800,0,left,(null)
134067,0,right,(null)
138867,0,left,(null)
143367,0,end,(null)
143667,0,right,(null)
150634,0,left,(null)
153500,0,right,(null)
154000,0,away,(null)
156966,0,left,(null)
158899,0,right,(null)
167333,0,end,(null)
167367,0,left,(null)
167634,0,right,(null)
171367,0,left,(null)
174466,0,right,(null)
175667,0,left,(null)
177934,0,right,(null)
180434,0,left,(null)
185466,0,away,(null)
188399,0,left,(null)
191300,0,end,(null)
191333,0,away,(null)
191434,0,left,(null)
193867,0,away,(null)
194766,0,left,(null)
195800,0,away,(null)
197300,0,left,(null)
199899,0,right,(null)
200434,0,left,(null)
205600,0,away,(null)
206800,0,right,(null)
209867,0,left,(null)
215300,0,end,(null)
215333,0,away,(null)
215867,0,right,(null)
216199,0,left,(null)
222500,0,right,(null)
224300,0,left,(null)
22733,0,left,(null)
23100,0,right,(null)
234333,0,right,(null)
235167,0,left,(null)
235833,0,away,(null)
23733,0,end,(null)
23767,0,left,(null)
237766,0,left,(null)
238766,0,right,(null)
239100,0,end,(null)
239134,0,away,(null)
23934,0,right,(null)
240067,0,left,(null)
241766,0,right,(null)
247233,0,left,(null)
248067,0,right,(null)
251266,0,away,(null)
251733,0,right,(null)
252233,0,left,(null)
253899,0,away,(null)
263100,0,end,(null)
263134,0,left,(null)
263266,0,right,(null)
265367,0,left,(null)
266334,0,right,(null)
267467,0,left,(null)
268334,0,away,(null)
26966,0,left,(null)
271266,0,right,(null)
272000,0,left,(null)
272299,0,away,(null)
272799,0,left,(null)
273500,0,away,(null)
274533,0,right,(null)
274834,0,left,(null)
275266,0,away,(null)
276467,0,left,(null)
277000,0,away,(null)
277899,0,left,(null)
28299,0,right,(null)
287066,0,end,(null)
287100,0,right,(null)
287134,0,left,(null)
287734,0,right,(null)
288100,0,left,(null)
28899,0,left,(null)
291766,0,right,(null)
292033,0,left,(null)
294266,0,right,(null)
296266,0,left,(null)
298467,0,right,(null)
300066,0,left,(null)
301399,0,right,(null)
301799,0,left,(null)
306467,0,right,(null)
306734,0,left,(null)
30767,0,right,(null)
309134,0,right,(null)
311033,0,end,(null)
311066,0,left,(null)
31966,0,away,(null)
321967,0,away,(null)
323134,0,left,(null)
327033,0,away,(null)
328134,0,left,(null)
330933,0,right,(null)
331799,0,left,(null)
332467,0,away,(null)
334967,0,end,(null)
33500,0,right,(null)
335000,0,left,(null)
34367,0,left,(null)
34766,0,right,(null)
349299,0,away,(null)
350467,0,left,(null)
353700,0,away,(null)
35466,0,left,(null)
356033,0,left,(null)
357166,0,away,(null)
357933,0,right,(null)
358933,0,end,(null)
358967,0,left,(null)
36633,0,right,(null)
366433,0,right,(null)
367000,0,left,(null)
37799,0,away,(null)
382899,0,end,(null)
38367,0,right,(null)
39067,0,left,(null)
406867,0,end,(null)
406899,0,right,(null)
406967,0,left,(null)
41500,0,away,(null)
430766,0,end,(null)
43867,0,left,(null)
45099,0,right,(null)
454734,0,end,(null)
47333,0,away,(null)
47599,0,end,(null)
47633,0,left,(null)
478700,0,end,(null)
47933,0,right,(null)
502666,0,end,(null)
50466,0,left,(null)
506666,0,right,(null)
509200,0,away,(null)
51034,0,right,(null)
510399,0,left,(null)
51966,0,left,(null)
522533,0,right,(null)
526599,0,end,(null)
550533,0,end,(null)
555500,0,right,(null)
555799,0,left,(null)
57099,0,right,(null)
574572,0,end,(null)
58400,0,away,(null)
59666,0,right,(null)
62067,0,left,(null)
62766,0,away,(null)
64134,0,left,(null)
67300,0,right,(null)
71567,0,end,(null)
71599,0,left,(null)
72333,0,away,(null)
73199,0,right,(null)
82833,0,away,(null)
85400,0,left,(null)
88933,0,right,(null)
95500,0,end,(null)
95533,0,left,(null)
0,0,over_shoulder,(null)
