Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: left, right, away, peek, fuss, talk, distract, end, outofframe, point, over_shoulder, sitting_in_lap, sitting_alone, other_posture
Time,Duration,TrackName,comment

0,0,right,(null)
101099,0,right,(null)
102500,0,away,(null)
104000,0,right,(null)
105033,0,away,(null)
105833,0,left,(null)
106666,0,right,(null)
109800,0,left,(null)
117000,0,right,(null)
118194,0,left,(null)
119699,0,end,(null)
119734,0,left,(null)
124199,0,right,(null)
127033,0,left,(null)
128500,0,right,(null)
129167,0,left,(null)
13067,0,right,(null)
135833,0,right,(null)
137266,0,left,(null)
138667,0,right,(null)
139199,0,left,(null)
143634,0,end,(null)
143800,0,right,(null)
146266,0,left,(null)
148399,0,right,(null)
150000,0,left,(null)
151934,0,right,(null)
153567,0,left,(null)
155134,0,right,(null)
157600,0,left,(null)
160899,0,right,(null)
16299,0,left,(null)
164233,0,left,(null)
166667,0,right,(null)
167600,0,end,(null)
167634,0,right,(null)
168966,0,left,(null)
17200,0,right,(null)
184434,0,right,(null)
186067,0,left,(null)
191567,0,end,(null)
191600,0,left,(null)
191667,0,right,(null)
195434,0,left,(null)
198899,0,right,(null)
199634,0,left,(null)
200000,0,right,(null)
202134,0,left,(null)
203966,0,right,(null)
207667,0,left,(null)
20799,0,away,(null)
211966,0,right,(null)
214899,0,left,(null)
215500,0,end,(null)
215533,0,right,(null)
22000,0,left,(null)
224899,0,left,(null)
227934,0,right,(null)
228167,0,away,(null)
230100,0,right,(null)
231134,0,away,(null)
232434,0,left,(null)
234833,0,right,(null)
235533,0,left,(null)
23698,0,right,(null)
237266,0,right,(null)
23867,0,end,(null)
238867,0,away,(null)
23899,0,right,(null)
239199,0,right,(null)
239434,0,end,(null)
239466,0,right,(null)
249634,0,left,(null)
251699,0,right,(null)
257600,0,left,(null)
260467,0,right,(null)
263467,0,end,(null)
263500,0,right,(null)
267467,0,left,(null)
271834,0,away,(null)
273135,0,left,(null)
273899,0,away,(null)
279834,0,left,(null)
280367,0,away,(null)
287399,0,end,(null)
287433,0,right,(null)
289134,0,left,(null)
291134,0,right,(null)
292734,0,left,(null)
295066,0,right,(null)
296634,0,left,(null)
304600,0,right,(null)
306134,0,left,(null)
308200,0,away,(null)
310266,0,left,(null)
31034,0,left,(null)
311334,0,end,(null)
311367,0,right,(null)
314134,0,left,(null)
316566,0,right,(null)
319899,0,left,(null)
322899,0,right,(null)
324867,0,left,(null)
325500,0,away,(null)
330467,0,left,(null)
335266,0,end,(null)
335299,0,right,(null)
338134,0,left,(null)
340500,0,right,(null)
34067,0,right,(null)
349666,0,left,(null)
350299,0,right,(null)
351566,0,away,(null)
354433,0,right,(null)
354734,0,away,(null)
35599,0,away,(null)
358033,0,right,(null)
359134,0,end,(null)
359166,0,right,(null)
36299,0,right,(null)
364299,0,away,(null)
367166,0,left,(null)
367899,0,away,(null)
371299,0,left,(null)
374200,0,right,(null)
375000,0,left,(null)
379799,0,away,(null)
380666,0,left,(null)
382066,0,right,(null)
383000,0,left,(null)
383100,0,end,(null)
383134,0,right,(null)
386967,0,left,(null)
389166,0,right,(null)
393666,0,left,(null)
395500,0,right,(null)
397266,0,left,(null)
397334,0,away,(null)
398033,0,left,(null)
398799,0,right,(null)
400367,0,left,(null)
402433,0,right,(null)
407100,0,end,(null)
407134,0,right,(null)
412066,0,left,(null)
414634,0,right,(null)
416700,0,left,(null)
419799,0,right,(null)
421467,0,away,(null)
423299,0,right,(null)
423399,0,left,(null)
424586,0,away,(null)
425299,0,left,(null)
428066,0,right,(null)
430266,0,left,(null)
431066,0,end,(null)
431100,0,left,(null)
438166,0,right,(null)
43966,0,away,(null)
440600,0,left,(null)
455066,0,end,(null)
455100,0,right,(null)
461266,0,left,(null)
463033,0,away,(null)
463700,0,left,(null)
47000,0,right,(null)
477700,0,away,(null)
47867,0,end,(null)
47900,0,right,(null)
479000,0,end,(null)
479033,0,left,(null)
481467,0,right,(null)
485766,0,left,(null)
487100,0,away,(null)
490299,0,left,(null)
493500,0,right,(null)
495166,0,away,(null)
495933,0,left,(null)
502967,0,end,(null)
503000,0,right,(null)
504566,0,left,(null)
506634,0,right,(null)
512567,0,left,(null)
516966,0,right,(null)
520700,0,left,(null)
52567,0,left,(null)
526867,0,end,(null)
526900,0,right,(null)
531400,0,left,(null)
535333,0,right,(null)
543299,0,left,(null)
546900,0,right,(null)
550700,0,left,(null)
550833,0,end,(null)
550867,0,right,(null)
554734,0,left,(null)
556799,0,right,(null)
557599,0,away,(null)
559867,0,right,(null)
560367,0,left,(null)
560400,0,away,(null)
561934,0,left,(null)
562799,0,away,(null)
56500,0,right,(null)
565599,0,left,(null)
566099,0,away,(null)
568133,0,left,(null)
569767,0,right,(null)
570700,0,left,(null)
574767,0,end,(null)
58234,0,away,(null)
59234,0,right,(null)
60200,0,left,(null)
61367,0,right,(null)
62367,0,left,(null)
67533,0,right,(null)
68033,0,left,(null)
68533,0,right,(null)
71800,0,end,(null)
71833,0,left,(null)
72119,0,right,(null)
7666,0,left,(null)
78833,0,left,(null)
85033,0,right,(null)
88666,0,left,(null)
93800,0,right,(null)
94833,0,left,(null)
95734,0,end,(null)
95766,0,right,(null)
98400,0,left,(null)
0,0,over_shoulder,(null)
